LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
2221,Fri,Aug,1,14:34:36,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2222,Fri,Aug,1,14:34:38,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2223,Fri,Aug,1,14:34:38,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.171 12:5c:05:1d:fb:82 iPhone,37902d03,<*> <*>:5c:<*>:1d:fb:<*> iPhone,"['192.168.13.171 12', '05', '82']"
2224,Fri,Aug,1,14:34:38,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2225,Fri,Aug,1,14:34:38,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2226,Fri,Aug,1,14:34:56,2025,daemon.info,dnsmasq-dhcp[21619],DHCPDISCOVER(br-lan),72:fd:d4:0c:f0:93,fe44a3ca,72:fd:d4:0c:f0:<*>,['93']
2227,Fri,Aug,1,14:34:56,2025,daemon.info,dnsmasq-dhcp[21619],DHCPOFFER(br-lan),192.168.13.68 72:fd:d4:0c:f0:93,25bf8d95,<*> <*>:fd:d4:0c:f0:<*>,"['192.168.13.68 72', '93']"
2228,Fri,Aug,1,14:34:56,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.68 72:fd:d4:0c:f0:93,25bf8d95,<*> <*>:fd:d4:0c:f0:<*>,"['192.168.13.68 72', '93']"
2229,Fri,Aug,1,14:34:56,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.68 72:fd:d4:0c:f0:93 S21-cua-Bao,89ec0621,<*> <*>:fd:d4:0c:f0:<*> S21-cua-Bao,"['192.168.13.68 72', '93']"
2230,Fri,Aug,1,14:34:56,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2231,Fri,Aug,1,14:34:56,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2232,Fri,Aug,1,14:34:58,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.197 c4:9d:ed:18:a1:da,5a0982ba,<*> c4:9d:ed:<*>:a1:da,"['192.168.13.197', '18']"
2233,Fri,Aug,1,14:34:58,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.197 c4:9d:ed:18:a1:da DESKTOP-IE8P3M3,a6295773,<*> c4:9d:ed:<*>:a1:da DESKTOP-IE8P3M<*>,"['192.168.13.197', '18', '3']"
2234,Fri,Aug,1,14:34:58,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2235,Fri,Aug,1,14:34:58,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2236,Fri,Aug,1,14:35:29,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.148 fa:0c:e5:dd:5c:b4,10bcab90,<*> fa:0c:e5:dd:5c:b<*>,"['192.168.13.148', '4']"
2237,Fri,Aug,1,14:35:29,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.148 fa:0c:e5:dd:5c:b4 Tab-S6-Lite-cua-Hoan,efd718f9,<*> fa:0c:e5:dd:5c:b4 Tab-S6-Lite-cua-Hoan,['192.168.13.148']
2238,Fri,Aug,1,14:35:29,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2239,Fri,Aug,1,14:35:29,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2240,Fri,Aug,1,14:36:05,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2241,Fri,Aug,1,14:36:05,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.171 12:5c:05:1d:fb:82 iPhone,37902d03,<*> <*>:5c:<*>:1d:fb:<*> iPhone,"['192.168.13.171 12', '05', '82']"
2242,Fri,Aug,1,14:36:05,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2243,Fri,Aug,1,14:36:05,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2244,Fri,Aug,1,14:36:31,2025,daemon.info,dnsmasq-dhcp[21619],DHCPDISCOVER(br-lan),72:fd:d4:0c:f0:93,fe44a3ca,72:fd:d4:0c:f0:<*>,['93']
2245,Fri,Aug,1,14:36:31,2025,daemon.info,dnsmasq-dhcp[21619],DHCPOFFER(br-lan),192.168.13.68 72:fd:d4:0c:f0:93,25bf8d95,<*> <*>:fd:d4:0c:f0:<*>,"['192.168.13.68 72', '93']"
2246,Fri,Aug,1,14:36:31,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.68 72:fd:d4:0c:f0:93,25bf8d95,<*> <*>:fd:d4:0c:f0:<*>,"['192.168.13.68 72', '93']"
2247,Fri,Aug,1,14:36:31,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.68 72:fd:d4:0c:f0:93 S21-cua-Bao,89ec0621,<*> <*>:fd:d4:0c:f0:<*> S21-cua-Bao,"['192.168.13.68 72', '93']"
2248,Fri,Aug,1,14:36:31,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2249,Fri,Aug,1,14:36:31,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2250,Fri,Aug,1,14:37:25,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.30 be:a9:44:e5:b6:05,d4e4af99,<*> be:a9:<*>:e5:b6:<*>,"['192.168.13.30', '44', '05']"
2251,Fri,Aug,1,14:37:25,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.30 be:a9:44:e5:b6:05 iPhone,3038afff,<*> be:a9:<*>:e5:b6:<*> iPhone,"['192.168.13.30', '44', '05']"
2252,Fri,Aug,1,14:37:25,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2253,Fri,Aug,1,14:37:25,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2254,Fri,Aug,1,14:37:47,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2255,Fri,Aug,1,14:37:47,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2256,Fri,Aug,1,14:37:47,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2257,Fri,Aug,1,14:37:47,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2258,Fri,Aug,1,14:37:47,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2259,Fri,Aug,1,14:37:47,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2260,Fri,Aug,1,14:37:49,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.148 fa:0c:e5:dd:5c:b4,10bcab90,<*> fa:0c:e5:dd:5c:b<*>,"['192.168.13.148', '4']"
2261,Fri,Aug,1,14:37:49,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.148 fa:0c:e5:dd:5c:b4 Tab-S6-Lite-cua-Hoan,efd718f9,<*> fa:0c:e5:dd:5c:b4 Tab-S6-Lite-cua-Hoan,['192.168.13.148']
2262,Fri,Aug,1,14:37:49,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2263,Fri,Aug,1,14:37:49,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2264,Fri,Aug,1,14:37:53,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2265,Fri,Aug,1,14:37:53,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2266,Fri,Aug,1,14:37:53,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2267,Fri,Aug,1,14:37:53,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2268,Fri,Aug,1,14:37:53,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2269,Fri,Aug,1,14:37:53,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2270,Fri,Aug,1,14:37:54,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2271,Fri,Aug,1,14:37:54,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.113 a2:00:76:7e:0b:61,ce7a5243,<*> a2:<*>:<*>:7e:0b:<*>,"['192.168.13.113', '00:76', '61']"
2272,Fri,Aug,1,14:37:54,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2273,Fri,Aug,1,14:37:54,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2274,Fri,Aug,1,14:38:39,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.100.184 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.100.184 12', '05', '82']"
2275,Fri,Aug,1,14:38:39,2025,daemon.info,dnsmasq-dhcp[21619],DHCPNAK(br-lan),192.168.100.184 12:5c:05:1d:fb:82 wrong server-ID,d993e953,<*> <*> wrong server-ID,['192.168.100.184 12:5c:05:1d:fb:82']
2276,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPDISCOVER(br-lan),12:5c:05:1d:fb:82,71062225,12:5c:<*>:1d:fb:<*>,"['05', '82']"
2277,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPOFFER(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2278,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.77 1a:a3:f1:1d:32:02,a7cab1bf,<*> 1a:a3:f1:1d:<*>:<*>,"['192.168.13.77', '32:02']"
2279,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.77 1a:a3:f1:1d:32:02 iPhone,ca90cac2,<*> 1a:a3:f1:1d:<*>:<*> iPhone,"['192.168.13.77', '32:02']"
2280,Fri,Aug,1,14:38:51,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2281,Fri,Aug,1,14:38:51,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2282,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPDISCOVER(br-lan),12:5c:05:1d:fb:82,71062225,12:5c:<*>:1d:fb:<*>,"['05', '82']"
2283,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPOFFER(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2284,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.77 1a:a3:f1:1d:32:02,a7cab1bf,<*> 1a:a3:f1:1d:<*>:<*>,"['192.168.13.77', '32:02']"
2285,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.77 1a:a3:f1:1d:32:02 iPhone,ca90cac2,<*> 1a:a3:f1:1d:<*>:<*> iPhone,"['192.168.13.77', '32:02']"
2286,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPDISCOVER(br-lan),12:5c:05:1d:fb:82,71062225,12:5c:<*>:1d:fb:<*>,"['05', '82']"
2287,Fri,Aug,1,14:38:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPOFFER(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2288,Fri,Aug,1,14:38:52,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.171 12:5c:05:1d:fb:82,c3aaddda,<*> <*>:5c:<*>:1d:fb:<*>,"['192.168.13.171 12', '05', '82']"
2289,Fri,Aug,1,14:38:52,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.171 12:5c:05:1d:fb:82 iPhone,37902d03,<*> <*>:5c:<*>:1d:fb:<*> iPhone,"['192.168.13.171 12', '05', '82']"
2290,Fri,Aug,1,14:38:52,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2291,Fri,Aug,1,14:38:52,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2292,Fri,Aug,1,14:39:20,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.234 b6:ab:1a:37:4a:ec,34a3889b,<*> b6:ab:1a:<*>:4a:ec,"['192.168.13.234', '37']"
2293,Fri,Aug,1,14:39:20,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.234 b6:ab:1a:37:4a:ec,34a3889b,<*> b6:ab:1a:<*>:4a:ec,"['192.168.13.234', '37']"
2294,Fri,Aug,1,14:39:20,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2295,Fri,Aug,1,14:39:20,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2296,Fri,Aug,1,14:39:29,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.42 2a:5b:ce:fb:42:eb,f084babf,<*> 2a:5b:ce:fb:<*>:eb,"['192.168.13.42', '42']"
2297,Fri,Aug,1,14:39:29,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.42 2a:5b:ce:fb:42:eb,f084babf,<*> 2a:5b:ce:fb:<*>:eb,"['192.168.13.42', '42']"
2298,Fri,Aug,1,14:39:29,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2299,Fri,Aug,1,14:39:29,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2300,Fri,Aug,1,14:39:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.67 8e:31:61:d9:64:2a,7360da68,<*> 8e:<*>:<*>:d9:<*>:2a,"['192.168.13.67', '31:61', '64']"
2301,Fri,Aug,1,14:39:51,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.67 8e:31:61:d9:64:2a,7360da68,<*> 8e:<*>:<*>:d9:<*>:2a,"['192.168.13.67', '31:61', '64']"
2302,Fri,Aug,1,14:39:51,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2303,Fri,Aug,1,14:39:51,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2304,Fri,Aug,1,14:40:00,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.42 2a:5b:ce:fb:42:eb,f084babf,<*> 2a:5b:ce:fb:<*>:eb,"['192.168.13.42', '42']"
2305,Fri,Aug,1,14:40:00,2025,daemon.info,dnsmasq-dhcp[21619],DHCPACK(br-lan),192.168.13.42 2a:5b:ce:fb:42:eb,f084babf,<*> 2a:5b:ce:fb:<*>:eb,"['192.168.13.42', '42']"
2306,Fri,Aug,1,14:40:00,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.150', '192.168.13.1']"
2307,Fri,Aug,1,14:40:00,2025,daemon.warn,dnsmasq-dhcp[21619],not,giving name vthomeap6 to the DHCP lease of 192.168.13.150 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.150', '192.168.13.1']"
2308,Fri,Aug,1,14:40:03,2025,daemon.info,dnsmasq-dhcp[21619],DHCPREQUEST(br-lan),192.168.13.19 c6:53:cf:6f:e3:71,02c511fd,<*> c6:<*>:cf:6f:e3:<*>,"['192.168.13.19', '53', '71']"
